PLAYER_URL,PLAYER,TEAM_URL,TEAM,AFFILIATION,YEAR,ROUND_NUMBER,ROUND_PICK,OVERALL_PICK
https://www.nba.com/player/1628381/,John Collins,https://www.nba.com/team/1610612737/traditional/,Atlanta Hawks,Wake Forest,2017,1,19,19
https://www.nba.com/player/1628385/,Harry Giles III,https://www.nba.com/team/1610612757/traditional/,Portland Trail Blazers,Duke,2017,1,20,20
https://www.nba.com/player/1628390/,Terrance Ferguson,https://www.nba.com/team/1610612760/traditional/,Oklahoma City Thunder,Adelaide 36ers (Australia),2017,1,21,21
https://www.nba.com/player/1628386/,Jarrett Allen,https://www.nba.com/team/1610612751/traditional/,Brooklyn Nets,Texas,2017,1,22,22
https://www.nba.com/player/1628384/,OG Anunoby,https://www.nba.com/team/1610612761/traditional/,Toronto Raptors,Indiana,2017,1,23,23
https://www.nba.com/player/1628399/,Tyler Lydon,https://www.nba.com/team/1610612762/traditional/,Utah Jazz,Syracuse,2017,1,24,24
https://www.nba.com/player/1628394/,Anzejs Pasecniks,https://www.nba.com/team/1610612753/traditional/,Orlando Magic,CB Gran Canaria (Spain),2017,1,25,25
https://www.nba.com/player/1628403/,Caleb Swanigan,https://www.nba.com/team/1610612757/traditional/,Portland Trail Blazers,Purdue,2017,1,26,26
https://www.nba.com/player/1628398/,Kyle Kuzma,https://www.nba.com/team/1610612751/traditional/,Brooklyn Nets,Utah,2017,1,27,27
https://www.nba.com/player/1628396/,Tony Bradley,https://www.nba.com/team/1610612747/traditional/,Los Angeles Lakers,North Carolina,2017,1,28,28
https://www.nba.com/player/1628401/,Derrick White,https://www.nba.com/team/1610612759/traditional/,San Antonio Spurs,Colorado,2017,1,29,29
https://www.nba.com/player/1628404/,Josh Hart,https://www.nba.com/team/1610612762/traditional/,Utah Jazz,Villanova,2017,1,30,30
https://www.nba.com/player/1628402/,Frank Jackson,https://www.nba.com/team/1610612766/traditional/,Charlotte Hornets,Duke,2017,2,1,31
https://www.nba.com/player/1628432/,Davon Reed,https://www.nba.com/team/1610612756/traditional/,Phoenix Suns,Miami (FL),2017,2,2,32
https://www.nba.com/player/1628411/,Wes Iwundu,https://www.nba.com/team/1610612753/traditional/,Orlando Magic,Kansas State,2017,2,3,33
https://www.nba.com/player/1628412/,Frank Mason,https://www.nba.com/team/1610612758/traditional/,Sacramento Kings,Kansas,2017,2,4,34
https://www.nba.com/player/1628397/,Ivan Rabb,https://www.nba.com/team/1610612753/traditional/,Orlando Magic,California,2017,2,5,35
https://www.nba.com/player/1628413/,Jonah Bolden,https://www.nba.com/team/1610612755/traditional/,Philadelphia 76ers,Red Star Belgrade (Serbia),2017,2,6,36
https://www.nba.com/player/1628400/,Semi Ojeleye,https://www.nba.com/team/1610612738/traditional/,Boston Celtics,Southern Methodist,2017,2,7,37
https://www.nba.com/player/1628395/,Jordan Bell,https://www.nba.com/team/1610612741/traditional/,Chicago Bulls,Oregon,2017,2,8,38
https://www.nba.com/player/1628393/,Jawun Evans,https://www.nba.com/team/1610612755/traditional/,Philadelphia 76ers,Oklahoma State,2017,2,9,39
https://www.nba.com/player/1628407/,Dwayne Bacon,https://www.nba.com/team/1610612740/traditional/,New Orleans Pelicans,Florida State,2017,2,10,40
https://www.nba.com/player/1628416/,Tyler Dorsey,https://www.nba.com/team/1610612737/traditional/,Atlanta Hawks,Oregon,2017,2,11,41
https://www.nba.com/player/1628418/,Thomas Bryant,https://www.nba.com/team/1610612762/traditional/,Utah Jazz,Indiana,2017,2,12,42
https://www.nba.com/player/1628392/,Isaiah Hartenstein,https://www.nba.com/team/1610612745/traditional/,Houston Rockets,BC Zalgiris (Lithuania),2017,2,13,43
https://www.nba.com/player/1628422/,Damyean Dotson,https://www.nba.com/team/1610612752/traditional/,New York Knicks,Houston,2017,2,14,44
https://www.nba.com/player/1628415/,Dillon Brooks,https://www.nba.com/team/1610612745/traditional/,Houston Rockets,Oregon,2017,2,15,45
https://www.nba.com/player/1628425/,Sterling Brown,https://www.nba.com/team/1610612755/traditional/,Philadelphia 76ers,Southern Methodist,2017,2,16,46
https://www.nba.com/player/1628387/,Ike Anigbogu,https://www.nba.com/team/1610612754/traditional/,Indiana Pacers,California-Los Angeles,2017,2,17,47
https://www.nba.com/player/1628414/,Sindarius Thornwell,https://www.nba.com/team/1610612749/traditional/,Milwaukee Bucks,South Carolina,2017,2,18,48
https://www.nba.com/player/1628427/,Vlatko Cancar,https://www.nba.com/team/1610612743/traditional/,Denver Nuggets,KK Mega Leks (Serbia),2017,2,19,49
https://www.nba.com/player/1628406/,Mathias Lessort,https://www.nba.com/team/1610612755/traditional/,Philadelphia 76ers,Nanterre 92 (France),2017,2,20,50
https://www.nba.com/player/1628420/,Monte Morris,https://www.nba.com/team/1610612743/traditional/,Denver Nuggets,Iowa State,2017,2,21,51
https://www.nba.com/player/1628410/,Edmond Sumner,https://www.nba.com/team/1610612740/traditional/,New Orleans Pelicans,Xavier,2017,2,22,52
https://www.nba.com/player/1628443/,Kadeem Allen,https://www.nba.com/team/1610612738/traditional/,Boston Celtics,Arizona,2017,2,23,53
https://www.nba.com/player/1628409/,Alec Peters,https://www.nba.com/team/1610612756/traditional/,Phoenix Suns,Valparaiso,2017,2,24,54
https://www.nba.com/player/1628430/,Nigel Williams-Goss,https://www.nba.com/team/1610612762/traditional/,Utah Jazz,Gonzaga,2017,2,25,55
https://www.nba.com/player/1628444/,Jabari Bird,https://www.nba.com/team/1610612738/traditional/,Boston Celtics,California,2017,2,26,56
https://www.nba.com/player/1628426/,Aleksandar Vezenkov,https://www.nba.com/team/1610612751/traditional/,Brooklyn Nets,FC Barcelona Basquet (Spain),2017,2,27,57
https://www.nba.com/player/1628445/,Ognen Jaramaz,https://www.nba.com/team/1610612752/traditional/,New York Knicks,KK Mega Leks (Serbia),2017,2,28,58
https://www.nba.com/player/1628417/,Jaron Blossomgame,https://www.nba.com/team/1610612759/traditional/,San Antonio Spurs,Clemson,2017,2,29,59
https://www.nba.com/player/1628446/,Alpha Kaba,https://www.nba.com/team/1610612737/traditional/,Atlanta Hawks,KK Mega Leks (Serbia),2017,2,30,60
