PLAYER_URL,PLAYER,TEAM_URL,TEAM,AFFILIATION,YEAR,ROUND_NUMBER,ROUND_PICK,OVERALL_PICK
https://www.nba.com/player/203115/,Will Barton,https://www.nba.com/team/1610612757/traditional/,Portland Trail Blazers,Memphis,2012,2,10,40
https://www.nba.com/player/203116/,Tyshawn Taylor,https://www.nba.com/team/1610612757/traditional/,Portland Trail Blazers,Kansas,2012,2,11,41
https://www.nba.com/player/203117/,Doron Lamb,https://www.nba.com/team/1610612749/traditional/,Milwaukee Bucks,Kentucky,2012,2,12,42
https://www.nba.com/player/203118/,Mike Scott,https://www.nba.com/team/1610612737/traditional/,Atlanta Hawks,Virginia,2012,2,13,43
https://www.nba.com/player/203119/,Kim English,https://www.nba.com/team/1610612765/traditional/,Detroit Pistons,Missouri,2012,2,14,44
https://www.nba.com/player/203120/,Justin Hamilton,https://www.nba.com/team/1610612755/traditional/,Philadelphia 76ers,Louisiana State,2012,2,15,45
https://www.nba.com/player/203121/,Darius Miller,https://www.nba.com/team/1610612740/traditional/,New Orleans Hornets,Kentucky,2012,2,16,46
https://www.nba.com/player/203122/,Kevin Murphy,https://www.nba.com/team/1610612762/traditional/,Utah Jazz,Tennessee Tech,2012,2,17,47
https://www.nba.com/player/203123/,Kostas Papanikolaou,https://www.nba.com/team/1610612752/traditional/,New York Knicks,Olympiacos B.C. (Greece),2012,2,18,48
https://www.nba.com/player/203124/,Kyle O'Quinn,https://www.nba.com/team/1610612753/traditional/,Orlando Magic,Norfolk State,2012,2,19,49
https://www.nba.com/player/203125/,Izzet Turkyilmaz,https://www.nba.com/team/1610612743/traditional/,Denver Nuggets,Banvit B.K. (Turkey),2012,2,20,50
https://www.nba.com/player/203126/,Kris Joseph,https://www.nba.com/team/1610612738/traditional/,Boston Celtics,Syracuse,2012,2,21,51
https://www.nba.com/player/203136/,Ognjen Kuzmic,https://www.nba.com/team/1610612744/traditional/,Golden State Warriors,CB Axarquia (Spain),2012,2,22,52
https://www.nba.com/player/203128/,Furkan Aldemir,https://www.nba.com/team/1610612746/traditional/,Los Angeles Clippers,Galatasaray S.K. (Turkey),2012,2,23,53
https://www.nba.com/player/203129/,Tornike Shengelia,https://www.nba.com/team/1610612755/traditional/,Philadelphia 76ers,Georgia,2012,2,24,54
https://www.nba.com/player/203130/,Darius Johnson-Odom,https://www.nba.com/team/1610612742/traditional/,Dallas Mavericks,Marquette,2012,2,25,55
https://www.nba.com/player/203131/,Tomislav Zubcic,https://www.nba.com/team/1610612761/traditional/,Toronto Raptors,KK Cibona (Croatia),2012,2,26,56
https://www.nba.com/player/203132/,Ilkan Karaman,https://www.nba.com/team/1610612751/traditional/,Brooklyn Nets,Pinar Karsiyaka (Turkey),2012,2,27,57
https://www.nba.com/player/203133/,Robbie Hummel,https://www.nba.com/team/1610612750/traditional/,Minnesota Timberwolves,Purdue,2012,2,28,58
https://www.nba.com/player/203134/,Marcus Denmon,https://www.nba.com/team/1610612759/traditional/,San Antonio Spurs,Missouri,2012,2,29,59
https://www.nba.com/player/203135/,Robert Sacre,https://www.nba.com/team/1610612747/traditional/,Los Angeles Lakers,Gonzaga,2012,2,30,60
