PLAYER_URL,PLAYER,TEAM_URL,TEAM,AFFILIATION,YEAR,ROUND_NUMBER,ROUND_PICK,OVERALL_PICK
https://www.nba.com/player/203503/,Tony Snell,https://www.nba.com/team/1610612741/traditional/,Chicago Bulls,New Mexico,2013,1,20,20
https://www.nba.com/player/203476/,Gorgui Dieng,https://www.nba.com/team/1610612762/traditional/,Utah Jazz,Louisville,2013,1,21,21
https://www.nba.com/player/203486/,Mason Plumlee,https://www.nba.com/team/1610612751/traditional/,Brooklyn Nets,Duke,2013,1,22,22
https://www.nba.com/player/203524/,Solomon Hill,https://www.nba.com/team/1610612754/traditional/,Indiana Pacers,Arizona,2013,1,23,23
https://www.nba.com/player/203501/,Tim Hardaway Jr.,https://www.nba.com/team/1610612752/traditional/,New York Knicks,Michigan,2013,1,24,24
https://www.nba.com/player/203493/,Reggie Bullock,https://www.nba.com/team/1610612746/traditional/,Los Angeles Clippers,North Carolina,2013,1,25,25
https://www.nba.com/player/203460/,Andre Roberson,https://www.nba.com/team/1610612750/traditional/,Minnesota Timberwolves,Colorado,2013,1,26,26
https://www.nba.com/player/203497/,Rudy Gobert,https://www.nba.com/team/1610612743/traditional/,Denver Nuggets,Cholet Basket (France),2013,1,27,27
https://www.nba.com/player/203520/,Livio Jean-Charles,https://www.nba.com/team/1610612759/traditional/,San Antonio Spurs,ASVEL Basket (France),2013,1,28,28
https://www.nba.com/player/203462/,Archie Goodwin,https://www.nba.com/team/1610612760/traditional/,Oklahoma City Thunder,Kentucky,2013,1,29,29
https://www.nba.com/player/203517/,Nemanja Nedovic,https://www.nba.com/team/1610612756/traditional/,Phoenix Suns,BC Lietuvos rytas (Lithuania),2013,1,30,30
https://www.nba.com/player/203459/,Allen Crabbe,https://www.nba.com/team/1610612739/traditional/,Cleveland Cavaliers,California,2013,2,1,31
https://www.nba.com/player/203518/,Alex Abrines,https://www.nba.com/team/1610612760/traditional/,Oklahoma City Thunder,FC Barcelona Basquet (Spain),2013,2,2,32
https://www.nba.com/player/203467/,Carrick Felix,https://www.nba.com/team/1610612739/traditional/,Cleveland Cavaliers,Arizona State,2013,2,3,33
https://www.nba.com/player/203477/,Isaiah Canaan,https://www.nba.com/team/1610612745/traditional/,Houston Rockets,Murray State,2013,2,4,34
https://www.nba.com/player/203318/,Glen Rice,https://www.nba.com/team/1610612755/traditional/,Philadelphia 76ers,Michigan,2013,2,5,35
https://www.nba.com/player/203492/,Ray McCallum,https://www.nba.com/team/1610612758/traditional/,Sacramento Kings,Detroit Mercy,2013,2,6,36
https://www.nba.com/player/203502/,Tony Mitchell,https://www.nba.com/team/1610612765/traditional/,Detroit Pistons,North Texas,2013,2,7,37
https://www.nba.com/player/203489/,Nate Wolters,https://www.nba.com/team/1610612764/traditional/,Washington Wizards,South Dakota State,2013,2,8,38
https://www.nba.com/player/203481/,Jeff Withey,https://www.nba.com/team/1610612757/traditional/,Portland Trail Blazers,Kansas,2013,2,9,39
https://www.nba.com/player/203511/,Grant Jerrett,https://www.nba.com/team/1610612757/traditional/,Portland Trail Blazers,Arizona,2013,2,10,40
https://www.nba.com/player/203479/,Jamaal Franklin,https://www.nba.com/team/1610612763/traditional/,Memphis Grizzlies,San Diego State,2013,2,11,41
https://www.nba.com/player/203510/,Pierre Jackson,https://www.nba.com/team/1610612755/traditional/,Philadelphia 76ers,Baylor,2013,2,12,42
https://www.nba.com/player/203495/,Ricky Ledo,https://www.nba.com/team/1610612749/traditional/,Milwaukee Bucks,Providence,2013,2,13,43
https://www.nba.com/player/203488/,Mike Muscala,https://www.nba.com/team/1610612742/traditional/,Dallas Mavericks,Bucknell,2013,2,14,44
https://www.nba.com/player/203525/,Marko Todorovic,https://www.nba.com/team/1610612757/traditional/,Portland Trail Blazers,FC Barcelona Basquet (Spain),2013,2,15,45
https://www.nba.com/player/203475/,Erick Green,https://www.nba.com/team/1610612762/traditional/,Utah Jazz,Virginia Tech,2013,2,16,46
https://www.nba.com/player/203526/,Raul Neto,https://www.nba.com/team/1610612737/traditional/,Atlanta Hawks,San Sebastian Gipuzkoa BC (Spain),2013,2,17,47
https://www.nba.com/player/203527/,Ryan Kelly,https://www.nba.com/team/1610612747/traditional/,Los Angeles Lakers,Duke,2013,2,18,48
https://www.nba.com/player/203513/,Erik Murphy,https://www.nba.com/team/1610612741/traditional/,Chicago Bulls,Florida,2013,2,19,49
https://www.nba.com/player/203516/,James Ennis III,https://www.nba.com/team/1610612737/traditional/,Atlanta Hawks,Long Beach State,2013,2,20,50
https://www.nba.com/player/203528/,Romero Osby,https://www.nba.com/team/1610612753/traditional/,Orlando Magic,Oklahoma,2013,2,21,51
https://www.nba.com/player/203485/,Lorenzo Brown,https://www.nba.com/team/1610612750/traditional/,Minnesota Timberwolves,North Carolina State,2013,2,22,52
https://www.nba.com/player/203470/,Colton Iverson,https://www.nba.com/team/1610612754/traditional/,Indiana Pacers,Colorado State,2013,2,23,53
https://www.nba.com/player/203529/,Arsalan Kazemi,https://www.nba.com/team/1610612764/traditional/,Washington Wizards,Oregon,2013,2,24,54
https://www.nba.com/player/203530/,Joffrey Lauvergne,https://www.nba.com/team/1610612763/traditional/,Memphis Grizzlies,KK Partizan (Serbia),2013,2,25,55
https://www.nba.com/player/203491/,Peyton Siva,https://www.nba.com/team/1610612765/traditional/,Detroit Pistons,Louisville,2013,2,26,56
https://www.nba.com/player/203531/,Alex Oriakhi,https://www.nba.com/team/1610612756/traditional/,Phoenix Suns,Missouri,2013,2,27,57
https://www.nba.com/player/203472/,Deshaun Thomas,https://www.nba.com/team/1610612759/traditional/,San Antonio Spurs,Ohio State,2013,2,28,58
https://www.nba.com/player/203532/,Bojan Dubljevic,https://www.nba.com/team/1610612750/traditional/,Minnesota Timberwolves,Valencia BC (Spain),2013,2,29,59
https://www.nba.com/player/203533/,Janis Timma,https://www.nba.com/team/1610612763/traditional/,Memphis Grizzlies,BK Ventspils (Latvia),2013,2,30,60
