RSCI,Name_URL,URL,Player,URL2,college_nan,URL3,College,from,to,WS,m1,m2,m3,m4,m5,m6
13,Evan Burns (college),https://www.sports-reference.com/cbb/players/evan-burns-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=sandiegost,San Diego State,,,,16,14,11,10,,
14,Shavlik Randolph (college),https://www.basketball-reference.com/players/r/randosh01.html,Shavlik Randolph,https://www.sports-reference.com/cbb/players/shavlik-randolph-1.html,(college),https://www.basketball-reference.com/friv/colleges.fcgi?college=duke,Duke,2006,2015,2.2,26,12,15,5,,
15,Daniel Horton (college),https://www.sports-reference.com/cbb/players/daniel-horton-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=michigan,Michigan,,,,14,17,24,18,,
16,Anthony Roberson (college),https://www.basketball-reference.com/players/r/roberan02.html,Anthony Roberson,https://www.sports-reference.com/cbb/players/anthony-roberson-1.html,(college),https://www.basketball-reference.com/friv/colleges.fcgi?college=florida,Florida,2006,2009,0.5,17,20,16,22,,
17,Chris Rodgers (college),https://www.sports-reference.com/cbb/players/chris-rodgers-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=arizona,Arizona,,,,24,21,27,19,,
18,Antoine Wright (college),https://www.basketball-reference.com/players/w/wrighan01.html,Antoine Wright,https://www.sports-reference.com/cbb/players/antoine-wright-1.html,(college),https://www.basketball-reference.com/friv/colleges.fcgi?college=texasam,Texas A&M,2006,2011,3.1,22,22,26,23,,
19,Dee Brown (college),https://www.basketball-reference.com/players/b/brownde03.html,Dee Brown,https://www.sports-reference.com/cbb/players/dee-brown-2.html,(college),https://www.basketball-reference.com/friv/colleges.fcgi?college=illinois,Illinois,2007,2009,0.1,19,23,38,16,,
RSCI,,,,,,,,,,,,,,,,
20,Hassan Adams (college),https://www.basketball-reference.com/players/a/adamsha01.html,Hassan Adams,https://www.sports-reference.com/cbb/players/hassan-adams-1.html,(college),https://www.basketball-reference.com/friv/colleges.fcgi?college=arizona,Arizona,2007,2009,0.8,39,19,19,26,,
21,Sean Dockery (college),https://www.sports-reference.com/cbb/players/sean-dockery-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=duke,Duke,,,,30,29,25,21,,
22,Brad Buckman (college),https://www.sports-reference.com/cbb/players/brad-buckman-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=texas,Texas,,,,28,24,21,34,,
23,Sani Ibrahim,,,,,,,,,,46,25,17,20,,
24,Rashad Anderson (college),https://www.sports-reference.com/cbb/players/rashad-anderson-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=uconn,UConn,,,,20,28,41,29,,
25,Bryan Hopkins (college),https://www.sports-reference.com/cbb/players/bryan-hopkins-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=smethodist,SMU,,,,15,42,34,31,,
T25,Lenny Cooke,,,,,,,,,,,11,6,4,,
27,Andre Iguodala (college),https://www.basketball-reference.com/players/i/iguodan01.html,Andre Iguodala,https://www.sports-reference.com/cbb/players/andre-iguodala-1.html,(college),https://www.basketball-reference.com/friv/colleges.fcgi?college=arizona,Arizona,2005,2020,97.0,25,26,32,41,,
28,Elijah Ingram (college),https://www.sports-reference.com/cbb/players/elijah-ingram-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=nmstate,New Mexico State,,,,33,33,31,28,,
29,Travis Garrison (college),https://www.sports-reference.com/cbb/players/travis-garrison-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=maryland,Maryland,,,,23,30,37,40,,
30,Michael Thompson (college),https://www.basketball-reference.com/players/t/thompmi01.html,Michael Thompson,https://www.sports-reference.com/cbb/players/michael-thompson-1.html,(college),https://www.basketball-reference.com/friv/colleges.fcgi?college=duke,Duke,,,,55,31,30,25,,
31,Kelenna Azubuike (college),https://www.basketball-reference.com/players/a/azubuke01.html,Kelenna Azubuike,https://www.sports-reference.com/cbb/players/kelenna-azubuike-1.html,(college),https://www.basketball-reference.com/friv/colleges.fcgi?college=kentucky,Kentucky,2007,2012,9.3,50,34,23,35,,
T31,Kevin Bookout (college),https://www.sports-reference.com/cbb/players/kevin-bookout-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=oklahoma,Oklahoma,,,,10,35,42,55,,
33,Kennedy Winston (college),https://www.sports-reference.com/cbb/players/kennedy-winston-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=alabama,Alabama,,,,27,18,69,30,,
34,Denham Brown (college),https://www.sports-reference.com/cbb/players/denham-brown-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=uconn,UConn,,,,18,32,43,56,,
35,Jimmy McKinney (college),https://www.sports-reference.com/cbb/players/jimmy-mckinney-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=missouri,Missouri,,,,32,47,39,32,,
36,Eric Williams (college),https://www.sports-reference.com/cbb/players/eric-williams-5.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=wake,Wake Forest,,,,53,27,20,52,,
37,Torin Francis (college),https://www.sports-reference.com/cbb/players/torin-francis-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=notredame,Notre Dame,,,,,16,22,14,,
38,Gerry McNamara (college),https://www.sports-reference.com/cbb/players/gerry-mcnamara-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=syracuse,Syracuse,,,,21,38,60,36,,
39,Allan Ray (college),https://www.basketball-reference.com/players/r/rayal01.html,Allan Ray,https://www.sports-reference.com/cbb/players/allan-ray-1.html,(college),https://www.basketball-reference.com/friv/colleges.fcgi?college=villanova,Villanova,2007,2007,0.6,36,49,33,39,,
RSCI,,,,,,,,,,,,,,,,
40,Matt Walsh (college),https://www.basketball-reference.com/players/w/walshma01.html,Matt Walsh,https://www.sports-reference.com/cbb/players/matt-walsh-1.html,(college),https://www.basketball-reference.com/friv/colleges.fcgi?college=florida,Florida,2006,2006,0.0,40,58,29,33,,
41,Alexander Johnson (college),https://www.basketball-reference.com/players/j/johnsal01.html,Alexander Johnson,https://www.sports-reference.com/cbb/players/alexander-johnson-1.html,(college),https://www.basketball-reference.com/friv/colleges.fcgi?college=floridast,Florida State,2007,2008,1.5,40,50,50,24,,
42,Curtis Sumpter (college),https://www.sports-reference.com/cbb/players/curtis-sumpter-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=villanova,Villanova,,,,37,41,44,47,,
43,John Gilchrist (college),https://www.sports-reference.com/cbb/players/john-gilchrist-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=maryland,Maryland,,,,70,46,28,27,,
44,Antonio Lawrence (college),https://www.sports-reference.com/cbb/players/antonio-lawrence-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=sanjosest,San Jose State,,,,54,53,36,44,,
45,Brandon Roy (college),https://www.basketball-reference.com/players/r/roybr01.html,Brandon Roy,https://www.sports-reference.com/cbb/players/brandon-roy-1.html,(college),https://www.basketball-reference.com/friv/colleges.fcgi?college=washington,Washington,2007,2013,37.4,40,36,57,59,,
46,Jarrett Jack (college),https://www.basketball-reference.com/players/j/jackja01.html,Jarrett Jack,https://www.sports-reference.com/cbb/players/jarrett-jack-1.html,(college),https://www.basketball-reference.com/friv/colleges.fcgi?college=gatech,Georgia Tech,2006,2018,36.8,,40,18,37,,
47,De'Angelo Alexander (college),https://www.sports-reference.com/cbb/players/deangelo-alexander-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=charlotte,UNC Charlotte,,,,34,64,48,51,,
48,Deron Williams (college),https://www.basketball-reference.com/players/w/willide01.html,Deron Williams,https://www.sports-reference.com/cbb/players/deron-williams-1.html,(college),https://www.basketball-reference.com/friv/colleges.fcgi?college=illinois,Illinois,2006,2017,77.3,38,56,54,50,,
49,Lester Abram (college),https://www.sports-reference.com/cbb/players/lester-abram-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=michigan,Michigan,,,,48,48,59,45,,
50,Greg Brunner (college),https://www.sports-reference.com/cbb/players/greg-brunner-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=iowa,Iowa,,,,35,65,46,57,,
51,Ike Diogu (college),https://www.basketball-reference.com/players/d/dioguik01.html,Ike Diogu,https://www.sports-reference.com/cbb/players/ike-diogu-1.html,(college),https://www.basketball-reference.com/friv/colleges.fcgi?college=arizonast,Arizona State,2006,2012,6.5,40,55,49,64,,
52,Matt Trannon (college),https://www.sports-reference.com/cbb/players/matt-trannon-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=michiganst,Michigan State,,,,29,68,66,48,,
53,Mario Boggan (college),https://www.sports-reference.com/cbb/players/mario-boggan-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=okstate,Oklahoma State,,,,,39,35,42,,
54,Maurice Ager (college),https://www.basketball-reference.com/players/a/agerma01.html,Maurice Ager,https://www.sports-reference.com/cbb/players/maurice-ager-1.html,(college),https://www.basketball-reference.com/friv/colleges.fcgi?college=michiganst,Michigan State,2007,2011,-0.9,56,59,70,38,,
55,Eric Hicks (college),https://www.sports-reference.com/cbb/players/eric-hicks-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=cincy,Cincinnati,,,,40,44,40,,,
56,Randy Foye (college),https://www.basketball-reference.com/players/f/foyera01.html,Randy Foye,https://www.sports-reference.com/cbb/players/randy-foye-1.html,(college),https://www.basketball-reference.com/friv/colleges.fcgi?college=villanova,Villanova,2007,2017,23.5,51,37,85,63,,
57,Steve Novak (college),https://www.basketball-reference.com/players/n/novakst01.html,Steve Novak,https://www.sports-reference.com/cbb/players/steve-novak-1.html,(college),https://www.basketball-reference.com/friv/colleges.fcgi?college=marquette,Marquette,2007,2017,14.5,69,62,45,62,,
58,Derrick Byars (college),https://www.basketball-reference.com/players/b/byarsde01.html,Derrick Byars,https://www.sports-reference.com/cbb/players/derrick-byars-1.html,(college),https://www.basketball-reference.com/friv/colleges.fcgi?college=vandy,Vanderbilt,2012,2012,0.1,60,61,64,58,,
59,Jeff Horner (college),https://www.sports-reference.com/cbb/players/jeff-horner-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=iowa,Iowa,,,,70,70,55,49,,
RSCI,,,,,,,,,,,,,,,,
60,Chris McCray (college),https://www.basketball-reference.com/players/m/mccrach01.html,Chris McCray,https://www.sports-reference.com/cbb/players/chris-mccray-1.html,(college),https://www.basketball-reference.com/friv/colleges.fcgi?college=maryland,Maryland,2007,2007,-0.1,40,71,65,71,,
61,Justin Gray (college),https://www.sports-reference.com/cbb/players/justin-gray-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=wake,Wake Forest,,,,65,60,52,78,,
62,Julius Lamptey,,,,,,,,,,68,51,72,69,,
T62,Marshall Strickland (college),https://www.sports-reference.com/cbb/players/marshall-strickland-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=indiana,Indiana,,,,,45,71,43,,
64,Robert Hite (college),https://www.basketball-reference.com/players/h/hitero01.html,Robert Hite,https://www.sports-reference.com/cbb/players/robert-hite-1.html,(college),https://www.basketball-reference.com/friv/colleges.fcgi?college=miamifl,Miami (FL),2007,2007,-0.2,47,76,53,86,,
65,Taquan Dean (college),https://www.sports-reference.com/cbb/players/taquan-dean-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=louisville,Louisville,,,,70,78,61,54,,
66,Keith Butler (college),https://www.sports-reference.com/cbb/players/keith-butler-2.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=temple,Temple,,,,,63,47,53,,
67,Curtis Withers (college),https://www.sports-reference.com/cbb/players/curtis-withers-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=charlotte,UNC Charlotte,,,,31,86,79,75,,
68,J.R. Morris (college),https://www.sports-reference.com/cbb/players/jr-morris-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=setonhall,Seton Hall,,,,84,43,87,60,,
69,Rick Billings (college),https://www.sports-reference.com/cbb/players/rick-billings-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=oakland,Oakland,,,,61,77,75,66,,
70,Chadd Moore (college),https://www.sports-reference.com/cbb/players/chadd-moore-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=cincy,Cincinnati,,,,100,79,58,46,,
71,Francisco Garcia (college),https://www.basketball-reference.com/players/g/garcifr01.html,Francisco Garcia,https://www.sports-reference.com/cbb/players/francisco-garcia-1.html,(college),https://www.basketball-reference.com/friv/colleges.fcgi?college=louisville,Louisville,2006,2015,18.2,,57,67,61,,
72,Jeremy Hunt (college),https://www.sports-reference.com/cbb/players/jeremy-hunt-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=memphis,Memphis,,,,94,74,51,74,,
73,Matt Haryasz (college),https://www.sports-reference.com/cbb/players/matt-haryasz-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=stanford,Stanford,,,,62,72,82,80,,
74,Adam Haluska (college),https://www.sports-reference.com/cbb/players/adam-haluska-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=iowa,Iowa,,,,67,81,74,76,,
75,Chris Quinn (college),https://www.basketball-reference.com/players/q/quinnch01.html,Chris Quinn,https://www.sports-reference.com/cbb/players/chris-quinn-1.html,(college),https://www.basketball-reference.com/friv/colleges.fcgi?college=notredame,Notre Dame,2007,2013,5.3,49,66,89,,,
T75,Aliou Kane (college),https://www.sports-reference.com/cbb/players/aliou-kane-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=txchrist,TCU,,,,70,97,73,65,,
75,Yusuf Baker (college),https://www.sports-reference.com/cbb/players/yusuf-baker-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=sflorida,South Florida,,,,63,94,76,72,,
78,James Augustine (college),https://www.basketball-reference.com/players/a/augusja01.html,James Augustine,https://www.sports-reference.com/cbb/players/james-augustine-1.html,(college),https://www.basketball-reference.com/friv/colleges.fcgi?college=illinois,Illinois,2007,2008,0.3,87,73,88,77,,
79,Chuck Davis (college),https://www.sports-reference.com/cbb/players/chuck-davis-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=alabama,Alabama,,,,70,82,91,83,,
RSCI,,,,,,,,,,,,,,,,
80,Greg Brown (college),https://www.sports-reference.com/cbb/players/greg-brown-2.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=swmost,Missouri State University,,,,,92,68,73,,
81,Marcus White (college),https://www.sports-reference.com/cbb/players/marcus-white-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=purdue,Purdue,,,,82,85,,67,,
82,Trent Strickland (college),https://www.sports-reference.com/cbb/players/trent-strickland-1.html,(college),,,https://www.basketball-reference.com/friv/colleges.fcgi?college=wake,Wake Forest,,,,88,,80,70,,
