Field1
UCLA
SAC
2012
2013
-0.1
21
28
21
39
51
51
34
Durand Scott (college)
Miami (FL)
25
33
22
48
46
43
29
Mfon Udofia (college)
Georgia Tech
36
32
41
56
39
48
22
D.J. Richardson (college)
Illinois
42
38
40
45
38
46
30
Aaric Murray (college)
Texas Southern
31
35
29
35
40
59
61
David Wear (college)
UCLA
2015
2015
0.0
54
59
50
36
34
36
25
Travis Wear (college)
UCLA
2015
2018
-0.1
55
60
55
31
31
37
26
Ari Stewart (college)
USC
43
52
54
33
32
52
48
Jamil Wilson (college)
Marquette
2018
2018
0.5
30
94
37
23
45
31
66
Nolan Dennis (college)
Baylor
61
58
63
24
28
44
49
Noel Johnson (college)
Auburn
56
53
52
46
48
30
60
Erik Murphy (college)
2013
2
49
Florida
CHI
2014
2014
-0.1
51
79
56
50
44
38
35
Leslie McDonald (college)
UNC
52
65
76
57
37
32
41
Christian Watford (college)
Indiana
47
41
53
59
81
34
47
Rodney Williams (college)
Minnesota
34
100
34
44
58
42
54
Junior Cadougan (college)
Marquette
53
73
45
49
41
76
42
Kawhi Leonard (college)
2011
1
15
San Diego State
IND
2012
2020
74.5
70
48
48
64
55
56
40
Brandon Paul (college)
Illinois
2018
2018
0.5
57
42
51
47
35
87
75
Jamal Coombs-McDaniel (college)
UConn
59
50
46
63
33
43
Ray Penn (college)
Texas Southern
44
35
41
25
57
97
Eric Bledsoe (college)
2010
1
18
Kentucky
OKC
2011
2020
42.4
37
23
33
37
69
Kyryl Natyazhko (college)
Arizona
48
81
70
28
47
39
Rakeem Buckles (college)
Florida International University
67
36
77
43
65
78
52
Shawn Williams (college)
SMU
46
67
64
86
63
53
45
Solomon Hill (college)
2013
1
23
Arizona
IND
2014
2020
10.7
58
27
47
62
97
54
82
Mike Moser (college)
Oregon
39
92
72
60
75
55
46
Maurice Creek (college)
George Washington
41
56
62
42
83
71
Terrell Vinson (college)
UMass
80
90
90
77
50
49
23
Richard Howell (college)
NC State
64
61
60
74
65
36
Zeke Marshall (college)
University of Akron
35
43
42
92
89
61
Kenny Hall (college)
Tennessee
49
74
97
90
61
62
32
Karron Johnson
71
57
67
85
43
50
Jon Hood (college)
Kentucky
45
40
69
79
93
92
58
Brendan Lane (college)
Pepperdine
72
49
80
69
69
37
Isaiah Armwood (college)
George Washington
81
62
75
62
41
70
Erik Williams (college)
Sam Houston State University
90
49
52
42
95
83
Tristan Spurlock (college)
Central Florida
87
91
87
54
56
80
57
Roberto Nelson (college)
Oregon State
86
78
36
60
73
84
Reginald Buckner (college)
Ole Miss
78
29
66
75
74
Roger Franklin (college)
University of North Texas
74
98
68
70
81
33
Marshawn Powell (college)
Arkansas
62
72
78
84
67
62
Jeronne Maymon (college)
Tennessee
84
47
71
79
44
Lakeem Jackson (college)
South Carolina
66
89
58
66
93
67
Jordan Hulls (college)
Indiana
50
59
55
88
86
Hollis Thompson (college)
Georgetown
2014
2017
6.5
44
63
32
Dalton Pepper (college)
Temple
98
51
59
96
50
Kammeon Holsey (college)
Georgia Tech
89
82
88
81
87
63
68
Latavious Williams
2010
2
48
MIA
17
38
Deshawn Painter (college)
Old Dominion
69
81
74
71
64
Andrew Fitzgerald (college)
Oklahoma
85
70
98
82
68
64
John Riek (college)
Mississippi State
57
9
Anthony Marshall (college)
UNLV
79
66
74
85
65
MoMo Jones (college)
Iona College
68
95
57
51
DaShonte Riley (college)
Eastern Michigan
92
100
73
80
58
71
Devin Booker (college)
Clemson
65
96
92
61
67
Talib Zanna (college)
Pitt
63
65
53
Derrick Nix (college)
Michigan State
73
69
79
93
97
76
Keith Clanton (college)
Central Florida
68
70
79
69
Donnavan Kirk (college)
Miami (FL)
75
91
65
68
88
Glen Rice (college)
2013
2
35
Georgia Tech
PHI
2014
2015
-0.2
45
88
53
Cory Jefferson (college)
2014
2
60
Baylor
SAS
2015
2016
0.9
51
82
99
89
73
Tony Mitchell (college)
Alabama
2014
2014
0.1
53
54
Clarence Trent (college)
Seattle University
83
91
72
66
Cadarian Raines (college)
Virginia Tech
60
93
68
94
Rashanti Harris
54
86
84
91
Chris Colvin (college)
Arizona State
100
99
96
72
77
77
Aaron Dotson (college)
Utah
89
85
45
Khris Middleton (college)
2012
2
39
Texas A&M
DET
2013
2020
38.9
71
82
82
87
Derrick Williams (college)
2011
1
2
Arizona
MIN
2012
2018
14.1
94
72
56
