Text1,Text,Root
Richaun Holmes,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2015-16,22,PHI,NBA,PF,51,702,15.9,.564,.198,.333,9.3,11.7,10.5,8.0,1.3,4.3,11.2,17.9,,1.0,0.5,1.5,.103,,-1.1,-0.4,-1.5,0.1
2016-17,23,PHI,NBA,C,57,1193,18.6,.611,.187,.250,8.7,20.1,14.4,8.3,1.7,3.7,10.7,18.6,,2.2,1.6,3.8,.151,,0.5,0.5,1.0,0.9
2017-18,24,PHI,NBA,C,48,746,17.4,.585,.129,.232,8.6,21.4,15.2,12.3,1.3,3.2,8.6,16.6,,1.6,1.3,2.8,.183,,-0.3,1.4,1.1,0.6
2018-19,25,PHO,NBA,C,70,1184,20.7,.647,.000,.479,10.6,20.5,15.5,7.9,1.7,5.6,10.5,17.9,,3.1,1.1,4.3,.173,,0.1,0.5,0.6,0.8
2019-20,26,SAC,NBA,C,44,1242,19.7,.681,.000,.343,11.2,21.5,16.2,5.1,1.6,4.3,11.6,15.6,,3.4,1.5,4.9,.190,,0.3,0.6,1.0,0.9
Career,,,NBA,,270,5067,18.8,.625,.096,.332,9.8,19.6,14.7,8.0,1.6,4.3,10.6,17.3,,11.3,6.0,17.3,.164,,0.0,0.5,0.6,3.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,PHI,NBA,,156,2641,17.5,.592,.174,.266,8.8,18.2,13.6,9.3,1.5,3.7,10.3,17.9,,4.7,3.3,8.1,.147,,-0.1,0.5,0.4,1.6
1 season,,PHO,NBA,,70,1184,20.7,.647,.000,.479,10.6,20.5,15.5,7.9,1.7,5.6,10.5,17.9,,3.1,1.1,4.3,.173,,0.1,0.5,0.6,0.8
1 season,,SAC,NBA,,44,1242,19.7,.681,.000,.343,11.2,21.5,16.2,5.1,1.6,4.3,11.6,15.6,,3.4,1.5,4.9,.190,,0.3,0.6,1.0,0.9",undefined
Darrun Hilliard,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2015-16,22,DET,NBA,SG,38,383,10.7,.511,.382,.305,1.4,11.9,6.4,10.9,1.2,0.2,11.3,19.1,,0.2,0.3,0.5,.066,,-1.9,-0.5,-2.5,0.0
2016-17,23,DET,NBA,SG,39,381,5.9,.459,.365,.222,0.6,9.2,4.7,12.3,1.5,0.4,16.8,19.3,,-0.6,0.4,-0.2,-0.027,,-5.8,-0.2,-6.0,-0.4
2017-18,24,SAS,NBA,SG,14,95,3.4,.362,.316,.368,0.0,8.2,4.1,15.3,1.1,0.0,15.3,12.3,,-0.1,0.1,0.0,-0.015,,-7.1,-0.8,-7.9,-0.1
Career,,,NBA,,91,859,7.7,.477,.370,.272,0.9,10.3,5.4,12.0,1.3,0.3,14.2,18.4,,-0.5,0.8,0.3,.016,,-4.2,-0.4,-4.7,-0.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,DET,NBA,,77,764,8.3,.486,.374,.265,1.0,10.5,5.6,11.6,1.3,0.3,14.1,19.2,,-0.4,0.7,0.3,.020,,-3.9,-0.4,-4.2,-0.4
1 season,,SAS,NBA,,14,95,3.4,.362,.316,.368,0.0,8.2,4.1,15.3,1.1,0.0,15.3,12.3,,-0.1,0.1,0.0,-0.015,,-7.1,-0.8,-7.9,-0.1",undefined
Darrun Hilliard,,
Josh Richardson,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2015-16,22,MIA,NBA,SG,52,1107,11.4,.569,.423,.232,2.2,8.5,5.5,9.7,1.7,1.7,10.5,13.8,,1.3,1.2,2.5,.109,,-1.1,0.7,-0.4,0.5
2016-17,23,MIA,NBA,SG,53,1614,10.7,.493,.442,.150,2.4,9.2,5.8,12.7,1.9,1.9,10.6,16.8,,0.3,1.9,2.2,.066,,-2.0,0.9,-1.1,0.4
2017-18,24,MIA,NBA,SF,81,2689,13.6,.551,.380,.160,2.9,9.0,6.0,13.2,2.3,2.4,12.9,18.2,,1.8,3.5,5.4,.096,,-0.6,1.3,0.7,1.8
2018-19,25,MIA,NBA,SG,73,2539,14.0,.536,.448,.225,2.3,8.8,5.5,17.9,1.5,1.2,9.1,20.9,,3.0,2.6,5.6,.106,,0.1,0.2,0.3,1.5
2019-20,26,PHI,NBA,SG,55,1693,12.0,.533,.385,.218,2.7,8.7,5.7,13.9,1.5,1.8,12.8,20.6,,0.5,1.7,2.1,.061,,-1.4,-0.4,-1.8,0.1
Career,,,NBA,,314,9642,12.7,.536,.415,.196,2.5,8.9,5.7,14.1,1.8,1.8,11.2,18.6,,6.9,10.9,17.9,.089,,-0.8,0.6,-0.3,4.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,MIA,NBA,,259,7949,12.8,.536,.422,.190,2.5,8.9,5.7,14.1,1.9,1.8,10.8,18.2,,6.5,9.3,15.7,.095,,-0.7,0.8,0.0,4.1
1 season,,PHI,NBA,,55,1693,12.0,.533,.385,.218,2.7,8.7,5.7,13.9,1.5,1.8,12.8,20.6,,0.5,1.7,2.1,.061,,-1.4,-0.4,-1.8,0.1",undefined
Pat Connaughton,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2015-16,23,POR,NBA,SG,34,143,4.6,.352,.429,.102,8.3,15.9,12.1,9.9,0.7,0.0,16.3,18.7,,-0.3,0.1,-0.2,-0.076,,-4.8,-3.2,-8.0,-0.2
2016-17,24,POR,NBA,SG,39,316,11.8,.645,.458,.125,3.5,14.8,9.1,12.7,0.9,0.5,18.3,13.0,,0.4,0.2,0.6,.090,,-0.4,-0.4,-0.8,0.1
2017-18,25,POR,NBA,SG,82,1488,9.3,.539,.538,.113,2.7,9.1,5.9,8.7,0.8,1.2,9.5,13.4,,1.2,1.3,2.5,.080,,-1.7,-0.1,-1.8,0.1
2018-19,26,MIL,NBA,SG,61,1261,13.6,.573,.571,.114,5.2,15.0,10.4,12.6,1.2,1.7,8.2,13.3,,2.0,1.9,3.9,.149,,0.3,0.8,1.2,1.0
2019-20,27,MIL,NBA,SG,67,1243,11.5,.565,.551,.133,5.1,16.8,11.3,10.9,0.9,2.2,14.0,12.3,,1.1,2.3,3.4,.130,,-0.9,1.5,0.6,0.8
Career,,,NBA,,283,4451,11.2,.555,.542,.119,4.3,13.5,9.1,10.7,0.9,1.5,11.3,13.2,,4.5,5.6,10.1,.109,,-0.9,0.5,-0.4,1.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,POR,NBA,,155,1947,9.4,.536,.517,.114,3.2,10.5,6.9,9.4,0.8,1.0,11.5,13.7,,1.4,1.5,2.8,.070,,-1.7,-0.4,-2.1,-0.1
2 seasons,,MIL,NBA,,128,2504,12.6,.569,.562,.123,5.2,15.9,10.8,11.8,1.1,1.9,11.0,12.8,,3.1,4.1,7.3,.139,,-0.3,1.2,0.9,1.8",undefined
Pat Connaughton,,
Joe Young,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2015-16,23,IND,NBA,PG,41,384,9.9,.428,.272,.148,1.7,12.5,7.1,26.9,1.9,0.0,15.5,24.4,,-0.5,0.5,-0.1,-0.009,,-3.9,-0.8,-4.7,-0.3
2016-17,24,IND,NBA,PG,33,135,11.4,.433,.319,.208,0.8,13.1,7.1,18.0,1.5,0.0,6.0,27.8,,-0.2,0.1,-0.1,-0.022,,-3.1,-2.1,-5.2,-0.1
2017-18,25,IND,NBA,PG,53,558,10.1,.521,.355,.156,2.4,10.3,6.4,9.9,1.3,0.2,11.6,18.0,,0.1,0.4,0.5,.043,,-2.3,-1.2,-3.5,-0.2
Career,,,NBA,,127,1077,10.2,.469,.316,.162,2.0,11.4,6.7,17.0,1.5,0.1,12.3,21.5,,-0.6,0.9,0.4,.016,,-3.0,-1.2,-4.1,-0.6",undefined
Andrew Harrison,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2016-17,22,MEM,NBA,PG,72,1474,8.7,.477,.433,.539,1.7,9.0,5.3,20.0,1.9,1.4,16.0,16.4,,0.0,1.5,1.6,.051,,-4.0,0.6,-3.4,-0.5
2017-18,23,MEM,NBA,PG,56,1326,12.7,.534,.331,.371,2.0,9.7,5.7,21.3,1.4,1.8,14.0,19.6,,1.0,0.7,1.7,.062,,-1.0,-0.5,-1.5,0.2
2018-19,24,TOT,NBA,PG,17,187,5.8,.443,.472,.340,3.4,8.5,5.8,17.1,1.1,0.9,16.5,16.8,,-0.1,0.0,-0.1,-0.027,,-5.8,-1.2,-7.1,-0.2
2018-19,24,MEM,NBA,PG,1,5,4.6,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,,0.0,0.0,0.0,-0.013,,-11.2,-4.2,-15.4,0.0
2018-19,24,CLE,NBA,PG,10,144,6.6,.467,.359,.410,3.0,8.9,5.8,16.3,1.4,1.2,17.8,17.0,,-0.1,0.0,-0.1,-0.022,,-5.6,-0.6,-6.2,-0.2
2018-19,24,NOP,NBA,PG,6,38,3.1,.349,.833,.167,5.5,8.1,6.8,22.3,0.0,0.0,13.4,16.1,,0.0,0.0,0.0,-0.051,,-6.0,-3.2,-9.2,-0.1
Career,,,NBA,,145,2987,10.3,.503,.384,.441,1.9,9.3,5.5,20.4,1.6,1.5,15.0,17.8,,0.9,2.2,3.2,.051,,-2.8,0.0,-2.8,-0.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,MEM,NBA,,129,2805,10.6,.507,.378,.446,1.8,9.3,5.5,20.6,1.7,1.6,14.9,17.9,,1.0,2.2,3.3,.056,,-2.6,0.1,-2.5,-0.4
1 season,,CLE,NBA,,10,144,6.6,.467,.359,.410,3.0,8.9,5.8,16.3,1.4,1.2,17.8,17.0,,-0.1,0.0,-0.1,-0.022,,-5.6,-0.6,-6.2,-0.2
1 season,,NOP,NBA,,6,38,3.1,.349,.833,.167,5.5,8.1,6.8,22.3,0.0,0.0,13.4,16.1,,0.0,0.0,0.0,-0.051,,-6.0,-3.2,-9.2,-0.1",undefined
Andrew Harrison,,
Andrew Harrison,,
Andrew Harrison,,
Dakari Johnson,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2017-18,22,OKC,NBA,C,31,161,16.4,.575,.000,.513,10.7,12.8,11.7,7.2,1.8,4.5,5.9,13.5,,0.4,0.2,0.6,.178,,-1.2,0.9,-0.3,0.1
Career,,,NBA,,31,161,16.4,.575,.000,.513,10.7,12.8,11.7,7.2,1.8,4.5,5.9,13.5,,0.4,0.2,0.6,.178,,-1.2,0.9,-0.3,0.1",undefined
Dakari Johnson,,
Dakari Johnson,,
Dakari Johnson,,
Dakari Johnson,,
Dakari Johnson,,
Dakari Johnson,,
Dakari Johnson,,
Branden Dawson,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2015-16,22,LAC,NBA,PF,6,29,7.1,.460,.000,.200,7.6,7.4,7.5,0.0,0.0,2.7,0.0,8.5,,0.0,0.0,0.0,.069,,-3.6,-2.0,-5.7,0.0
Career,,,NBA,,6,29,7.1,.460,.000,.200,7.6,7.4,7.5,0.0,0.0,2.7,0.0,8.5,,0.0,0.0,0.0,.069,,-3.6,-2.0,-5.7,0.0",undefined
Branden Dawson,,
Branden Dawson,,
Branden Dawson,,
Branden Dawson,,
Andrew Wiggins,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2014-15,19,MIN,NBA,SF,82,2969,13.9,.517,.111,.410,5.0,9.5,7.2,9.8,1.5,1.3,11.7,22.6,,2.1,0.0,2.1,.034,,-0.4,-2.0,-2.4,-0.3
2015-16,20,MIN,NBA,SF,81,2845,16.5,.543,.147,.437,4.3,7.5,5.9,10.1,1.4,1.3,10.6,27.2,,3.4,0.7,4.1,.069,,0.9,-2.2,-1.3,0.5
2016-17,21,MIN,NBA,SF,82,3048,16.5,.534,.184,.345,3.8,8.8,6.3,10.6,1.4,0.8,9.4,29.0,,3.3,0.9,4.2,.066,,0.7,-2.4,-1.7,0.2
2017-18,22,MIN,NBA,SF,82,2979,13.0,.505,.260,.242,3.1,10.8,6.9,8.2,1.5,1.5,8.8,23.4,,0.5,1.6,2.1,.034,,-0.8,-1.7,-2.4,-0.3
2018-19,23,MIN,NBA,SF,73,2543,12.4,.493,.288,.245,3.5,11.4,7.4,10.9,1.3,1.6,9.3,24.4,,-0.6,1.3,0.6,.012,,-1.2,-1.8,-3.0,-0.6
2019-20,24,TOT,NBA,SF,54,1858,16.4,.536,.342,.274,3.6,12.3,7.8,18.1,1.1,2.4,10.7,27.4,,0.8,1.1,1.9,.050,,1.1,-1.4,-0.3,0.8
2019-20,24,MIN,NBA,SF,42,1455,16.1,.535,.348,.262,3.4,12.9,7.9,18.1,0.9,2.1,10.8,28.0,,0.6,0.8,1.4,.046,,1.1,-1.5,-0.4,0.6
2019-20,24,GSW,NBA,SF,12,403,17.5,.542,.314,.324,4.7,10.3,7.4,18.2,1.9,3.8,10.4,25.4,,0.2,0.3,0.5,.064,,0.9,-1.1,-0.2,0.2
Career,,,NBA,,454,16242,14.7,.522,.217,.327,3.9,9.9,6.9,10.8,1.4,1.4,10.0,25.6,,9.5,5.5,15.0,.044,,0.0,-2.0,-1.9,0.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,MIN,NBA,,442,15839,14.7,.521,.215,.327,3.9,9.9,6.8,10.6,1.4,1.4,10.0,25.6,,9.2,5.2,14.4,.044,,0.0,-2.0,-2.0,0.0
1 season,,GSW,NBA,,12,403,17.5,.542,.314,.324,4.7,10.3,7.4,18.2,1.9,3.8,10.4,25.4,,0.2,0.3,0.5,.064,,0.9,-1.1,-0.2,0.2",undefined
Jabari Parker,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2014-15,19,MIL,NBA,PF,25,738,14.5,.527,.061,.251,7.8,13.5,10.7,9.5,2.1,0.6,13.9,20.7,,0.4,1.0,1.3,.088,,-0.1,-0.4,-0.5,0.3
2015-16,20,MIL,NBA,PF,76,2408,14.8,.535,.039,.254,5.9,12.8,9.4,8.9,1.5,1.0,10.4,20.9,,2.4,1.2,3.6,.072,,-0.4,-1.6,-2.0,0.0
2016-17,21,MIL,NBA,PF,51,1728,19.1,.563,.219,.268,5.4,15.7,10.6,14.3,1.5,1.1,9.3,26.5,,2.6,1.5,4.0,.112,,2.1,-1.4,0.7,1.2
2017-18,22,MIL,NBA,PF,31,743,17.1,.550,.244,.163,6.6,17.1,11.9,13.1,1.7,1.2,11.2,24.4,,0.6,0.6,1.2,.080,,0.9,-1.7,-0.8,0.2
2018-19,23,TOT,NBA,PF,64,1724,15.5,.560,.260,.246,4.9,21.8,13.3,14.1,1.3,1.5,15.4,24.6,,0.1,1.3,1.4,.039,,-0.7,-0.9,-1.5,0.2
2018-19,23,CHI,NBA,PF,39,1042,14.6,.543,.246,.233,4.2,21.1,12.6,13.2,1.1,1.2,14.1,25.0,,-0.2,0.7,0.5,.024,,-1.1,-1.1,-2.1,0.0
2018-19,23,WAS,NBA,PF,25,682,17.0,.587,.284,.267,5.9,23.0,14.3,15.4,1.6,2.0,17.4,24.0,,0.3,0.6,0.9,.063,,0.0,-0.6,-0.6,0.2
2019-20,24,TOT,NBA,PF,38,917,18.0,.571,.277,.189,7.1,18.3,12.6,12.4,2.3,1.5,12.1,24.0,,0.8,0.8,1.6,.083,,0.6,-0.3,0.3,0.5
2019-20,24,ATL,NBA,PF,32,837,17.2,.565,.293,.183,6.9,17.9,12.3,11.6,2.3,1.5,12.4,24.0,,0.5,0.7,1.2,.068,,0.3,-0.3,0.0,0.4
2019-20,24,SAC,NBA,PF,6,80,26.5,.638,.111,.250,9.6,23.1,16.2,21.5,1.8,1.2,9.1,23.8,,0.3,0.1,0.4,.234,,3.5,-0.9,2.6,0.1
Career,,,NBA,,285,8258,16.4,.552,.179,.238,6.0,16.4,11.1,11.9,1.6,1.2,11.8,23.5,,6.9,6.3,13.2,.077,,0.3,-1.2,-0.8,2.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,MIL,NBA,,183,5617,16.4,.546,.134,.245,6.1,14.3,10.3,11.2,1.6,1.0,10.5,23.0,,6.0,4.3,10.2,.087,,0.6,-1.4,-0.8,1.7
1 season,,CHI,NBA,,39,1042,14.6,.543,.246,.233,4.2,21.1,12.6,13.2,1.1,1.2,14.1,25.0,,-0.2,0.7,0.5,.024,,-1.1,-1.1,-2.1,0.0
1 season,,ATL,NBA,,32,837,17.2,.565,.293,.183,6.9,17.9,12.3,11.6,2.3,1.5,12.4,24.0,,0.5,0.7,1.2,.068,,0.3,-0.3,0.0,0.4
1 season,,WAS,NBA,,25,682,17.0,.587,.284,.267,5.9,23.0,14.3,15.4,1.6,2.0,17.4,24.0,,0.3,0.6,0.9,.063,,0.0,-0.6,-0.6,0.2
1 season,,SAC,NBA,,6,80,26.5,.638,.111,.250,9.6,23.1,16.2,21.5,1.8,1.2,9.1,23.8,,0.3,0.1,0.4,.234,,3.5,-0.9,2.6,0.1",undefined
Joel Embiid,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2016-17,22,PHI,NBA,C,31,786,24.1,.584,.228,.569,8.5,25.6,17.0,16.0,1.7,7.7,17.9,36.0,,0.5,1.5,1.9,.117,,1.9,2.7,4.5,1.3
2017-18,23,PHI,NBA,C,63,1912,22.9,.573,.203,.442,8.4,29.7,19.4,18.0,1.0,4.8,15.6,33.4,,2.3,3.8,6.2,.155,,2.0,1.3,3.3,2.6
2018-19,24,PHI,NBA,C,64,2154,26.1,.593,.219,.541,8.1,34.0,21.4,18.4,1.0,4.4,13.2,33.3,,4.9,3.8,8.7,.194,,4.0,0.9,4.9,3.8
2019-20,25,PHI,NBA,C,51,1506,25.8,.590,.215,.543,10.3,33.2,21.7,16.9,1.4,3.7,13.8,32.9,,3.3,2.7,6.0,.192,,3.7,1.0,4.7,2.5
Career,,,NBA,,209,6358,24.8,.585,.214,.515,8.8,31.5,20.4,17.6,1.2,4.8,14.7,33.6,,11.1,11.8,22.8,.172,,3.1,1.3,4.3,10.1",undefined
Aaron Gordon,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2014-15,19,ORL,NBA,PF,47,797,11.4,.517,.231,.293,6.4,17.8,12.0,6.3,1.3,2.2,13.9,15.5,,0.3,0.7,1.0,.060,,-2.6,-0.1,-2.7,-0.2
2015-16,20,ORL,NBA,PF,78,1863,17.0,.541,.245,.333,9.0,21.3,15.1,10.3,1.6,2.4,9.0,17.3,,3.2,2.2,5.4,.139,,0.9,0.1,1.0,1.4
2016-17,21,ORL,NBA,SF,80,2298,14.5,.530,.309,.251,5.3,14.1,9.6,10.5,1.4,1.4,8.5,20.1,,2.0,1.7,3.7,.077,,-0.3,-0.7,-1.0,0.6
2017-18,22,ORL,NBA,PF,58,1909,16.5,.530,.395,.260,5.0,21.5,13.2,11.7,1.5,1.9,10.0,24.7,,0.9,2.0,2.9,.072,,0.9,-0.6,0.3,1.1
2018-19,23,ORL,NBA,PF,78,2633,15.1,.538,.332,.242,5.2,18.4,11.7,16.6,1.1,1.8,12.3,21.8,,1.8,3.3,5.1,.093,,0.3,0.3,0.6,1.7
2019-20,24,ORL,NBA,PF,62,2017,15.1,.516,.309,.292,5.5,20.3,12.7,17.4,1.2,1.7,10.4,20.7,,1.4,2.3,3.7,.087,,-0.1,0.1,0.0,1.0
Career,,,NBA,,403,11517,15.3,.531,.319,.271,5.9,18.8,12.3,13.0,1.3,1.9,10.4,20.6,,9.5,12.2,21.7,.090,,0.1,-0.2,0.0,5.7",undefined
Dante Exum,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2014-15,19,UTA,NBA,PG,82,1817,5.7,.457,.635,.077,1.7,6.6,4.2,16.6,1.2,0.6,21.5,13.8,,-1.1,1.0,-0.1,-0.003,,-3.6,-0.7,-4.3,-1.1
2016-17,21,UTA,NBA,PG,66,1228,8.5,.521,.410,.201,2.9,9.3,6.2,14.1,0.9,0.8,16.8,18.1,,-0.1,1.3,1.2,.046,,-3.2,-0.1,-3.3,-0.4
2017-18,22,UTA,NBA,PG,14,235,16.7,.566,.207,.356,2.0,10.5,6.3,29.7,1.7,1.1,16.6,23.1,,0.3,0.3,0.7,.133,,-0.3,0.4,0.1,0.1
2018-19,23,UTA,NBA,PG,42,664,11.2,.516,.257,.357,2.7,8.3,5.5,24.1,1.0,0.6,15.7,21.3,,0.2,0.7,1.0,.069,,-2.0,-0.1,-2.1,0.0
2019-20,24,TOT,NBA,SG,35,485,10.3,.576,.361,.361,2.7,12.6,7.7,11.5,1.3,1.4,18.4,15.0,,0.2,0.2,0.4,.043,,-2.5,-0.4,-2.9,-0.1
2019-20,24,UTA,NBA,SG,11,83,4.8,.503,.261,.087,4.1,11.5,8.0,11.9,0.6,2.0,29.5,17.8,,-0.2,0.1,-0.1,-0.056,,-5.2,-0.5,-5.7,-0.1
2019-20,24,CLE,NBA,SG,24,402,11.5,.592,.385,.427,2.5,12.8,7.6,11.4,1.5,1.3,15.6,14.4,,0.4,0.2,0.5,.063,,-2.0,-0.4,-2.4,0.0
Career,,,NBA,,239,4429,8.4,.509,.437,.216,2.3,8.5,5.4,17.2,1.1,0.8,18.3,16.7,,-0.4,3.6,3.1,.034,,-3.0,-0.4,-3.3,-1.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,UTA,NBA,,215,4027,8.1,.501,.442,.198,2.3,8.0,5.2,17.7,1.1,0.7,18.6,17.0,,-0.8,3.4,2.6,.031,,-3.1,-0.4,-3.4,-1.5
1 season,,CLE,NBA,,24,402,11.5,.592,.385,.427,2.5,12.8,7.6,11.4,1.5,1.3,15.6,14.4,,0.4,0.2,0.5,.063,,-2.0,-0.4,-2.4,0.0",undefined
Marcus Smart,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2014-15,20,BOS,NBA,PG,67,1808,11.0,.491,.570,.266,3.6,9.9,6.7,16.3,2.7,0.8,14.4,15.1,,0.7,2.2,2.9,.077,,-1.9,1.5,-0.5,0.7
2015-16,21,BOS,NBA,PG,61,1667,11.3,.463,.456,.314,4.8,11.6,8.1,15.8,2.7,0.8,11.7,17.4,,0.5,2.4,2.9,.083,,-2.2,1.2,-1.0,0.4
2016-17,22,BOS,NBA,SG,79,2399,12.0,.486,.443,.334,3.7,10.4,7.1,22.0,2.6,1.2,15.6,18.8,,0.5,2.7,3.2,.064,,-1.9,0.6,-1.3,0.4
2017-18,23,BOS,NBA,SG,54,1614,10.8,.479,.483,.258,3.0,9.8,6.4,23.7,2.2,1.2,18.4,19.4,,-0.6,2.5,1.9,.056,,-2.1,1.0,-1.2,0.3
2018-19,24,BOS,NBA,SG,80,2200,13.1,.568,.610,.228,2.8,8.6,5.7,19.1,3.1,1.1,16.5,14.6,,2.2,3.1,5.3,.116,,-1.2,2.0,0.8,1.5
2019-20,25,BOS,NBA,SG,60,1919,13.8,.518,.579,.223,2.4,10.1,6.3,21.1,2.5,1.4,12.1,18.9,,1.7,2.8,4.5,.112,,0.0,1.4,1.4,1.6
Career,,,NBA,,401,11607,12.1,.501,.521,.272,3.3,10.0,6.7,19.8,2.7,1.1,14.8,17.3,,5.1,15.6,20.7,.086,,-1.6,1.3,-0.3,5.0",undefined
