Text1,Text,Root
Tyler Dorsey,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2017-18,21,ATL,NBA,SG,56,974,10.0,.494,.521,.165,1.9,12.9,7.4,12.5,0.9,0.4,8.3,20.0,,0.0,0.4,0.4,.020,,-1.4,-1.5,-2.9,-0.2
2018-19,22,TOT,NBA,SG,48,698,11.2,.509,.500,.231,4.2,13.7,8.9,12.4,1.0,0.3,8.5,19.7,,0.2,0.4,0.6,.043,,-1.4,-2.1,-3.5,-0.3
2018-19,22,ATL,NBA,SG,27,251,7.8,.448,.438,.292,3.7,14.6,9.0,9.3,1.3,0.3,9.1,17.9,,-0.2,0.1,-0.1,-0.010,,-3.4,-1.5,-4.9,-0.2
2018-19,22,MEM,NBA,SG,21,447,13.1,.541,.531,.200,4.4,13.3,8.8,14.2,0.8,0.2,8.2,20.7,,0.4,0.3,0.7,.073,,-0.3,-2.4,-2.7,-0.1
Career,,,NBA,,104,1672,10.5,.500,.512,.192,2.9,13.3,8.0,12.5,0.9,0.4,8.4,19.9,,0.2,0.8,1.0,.030,,-1.4,-1.7,-3.1,-0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,ATL,NBA,,83,1225,9.5,.485,.505,.189,2.3,13.3,7.8,11.9,0.9,0.4,8.4,19.6,,-0.1,0.5,0.4,.014,,-1.8,-1.5,-3.3,-0.4
1 season,,MEM,NBA,,21,447,13.1,.541,.531,.200,4.4,13.3,8.8,14.2,0.8,0.2,8.2,20.7,,0.4,0.3,0.7,.073,,-0.3,-2.4,-2.7,-0.1",undefined
Thomas Bryant,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2017-18,20,LAL,NBA,C,15,72,9.9,.441,.476,.429,4.5,20.5,12.6,11.5,0.7,2.3,7.4,15.9,,0.0,0.1,0.1,.050,,-3.1,-0.2,-3.3,0.0
2018-19,21,WAS,NBA,C,72,1496,21.0,.674,.197,.273,8.1,25.1,16.5,9.3,0.8,3.8,9.6,17.6,,4.3,1.3,5.6,.178,,2.3,-0.3,2.0,1.5
2019-20,22,WAS,NBA,C,46,1147,21.1,.649,.218,.278,9.0,23.1,15.8,11.1,1.0,3.7,10.2,18.9,,3.1,0.8,3.9,.164,,2.9,-0.7,2.2,1.2
Career,,,NBA,,133,2715,20.7,.657,.213,.278,8.4,24.2,16.1,10.1,0.9,3.7,9.8,18.1,,7.4,2.2,9.6,.169,,2.4,-0.5,1.9,2.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,WAS,NBA,,118,2643,21.0,.663,.207,.275,8.5,24.3,16.2,10.1,0.9,3.8,9.9,18.2,,7.4,2.1,9.5,.172,,2.6,-0.5,2.1,2.7
1 season,,LAL,NBA,,15,72,9.9,.441,.476,.429,4.5,20.5,12.6,11.5,0.7,2.3,7.4,15.9,,0.0,0.1,0.1,.050,,-3.1,-0.2,-3.3,0.0",undefined
Isaiah Hartenstein,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2018-19,20,HOU,NBA,PF,28,221,10.0,.562,.146,.341,10.3,13.3,11.8,9.4,1.6,4.6,21.6,11.8,,0.2,0.3,0.5,.101,,-5.1,1.2,-3.9,-0.1
2019-20,21,HOU,NBA,C,23,266,18.6,.674,.075,.418,11.3,24.3,17.7,10.0,1.6,3.9,16.8,14.8,,0.7,0.4,1.1,.190,,-1.0,1.3,0.3,0.2
Career,,,NBA,,51,487,14.7,.633,.102,.389,10.9,19.3,15.0,9.7,1.6,4.2,18.7,13.5,,0.9,0.7,1.5,.150,,-2.9,1.3,-1.6,0.1",undefined
Damyean Dotson,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2017-18,23,NYK,NBA,SG,44,474,11.6,.532,.422,.143,2.1,17.5,9.8,9.5,1.3,0.4,9.0,17.3,,0.3,0.3,0.6,.060,,-1.6,-0.6,-2.3,0.0
2018-19,24,NYK,NBA,SG,73,2004,10.8,.526,.490,.140,1.7,12.2,6.8,10.4,1.4,0.4,8.7,17.3,,0.7,0.9,1.5,.037,,-1.7,-0.9,-2.6,-0.3
2019-20,25,NYK,NBA,SG,48,836,10.9,.527,.562,.114,1.2,10.6,5.8,10.0,1.3,0.5,6.5,16.5,,0.6,0.4,0.9,.053,,-0.9,-0.5,-1.5,0.1
Career,,,NBA,,165,3314,10.9,.527,.499,.134,1.7,12.6,7.0,10.2,1.4,0.4,8.2,17.1,,1.5,1.5,3.1,.044,,-1.5,-0.7,-2.2,-0.2",undefined
Dillon Brooks,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2017-18,22,MEM,NBA,SF,82,2350,9.8,.531,.342,.215,2.4,10.5,6.3,9.3,1.6,0.7,12.8,18.5,,0.1,1.1,1.2,.024,,-2.9,-1.1,-4.0,-1.2
2018-19,23,MEM,NBA,SF,18,330,7.6,.499,.328,.246,3.0,7.6,5.3,7.6,1.5,1.1,12.3,20.9,,-0.3,0.3,0.0,-0.004,,-5.0,-1.2,-6.3,-0.4
2019-20,24,MEM,NBA,SG,73,2112,11.3,.510,.385,.190,3.5,8.6,6.1,10.5,1.4,1.1,9.7,25.2,,-0.4,1.6,1.2,.027,,-2.6,-1.4,-4.1,-1.1
Career,,,NBA,,173,4792,10.3,.518,.364,.203,2.9,9.4,6.1,9.7,1.5,0.9,11.1,21.6,,-0.6,3.0,2.4,.024,,-3.0,-1.2,-4.2,-2.7",undefined
Sterling Brown,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2017-18,22,MIL,NBA,SG,54,776,9.1,.503,.444,.117,4.1,17.5,10.8,4.5,2.0,1.4,10.4,14.0,,0.0,0.7,0.7,.043,,-2.8,-0.2,-3.1,-0.2
2018-19,23,MIL,NBA,SG,58,1034,10.9,.563,.471,.135,3.0,14.4,9.0,10.7,1.1,0.7,12.2,15.2,,0.7,1.4,2.1,.098,,-1.8,0.3,-1.5,0.1
2019-20,24,MIL,NBA,SF,52,767,9.5,.486,.531,.156,4.3,18.5,11.8,8.6,1.7,0.8,13.3,17.0,,-0.4,1.5,1.1,.070,,-3.0,1.0,-2.0,0.0
Career,,,NBA,,164,2577,9.9,.522,.484,.137,3.7,16.5,10.4,8.2,1.6,0.9,12.1,15.4,,0.3,3.6,3.9,.073,,-2.5,0.4,-2.1,-0.1",undefined
Ike Anigbogu,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2017-18,19,IND,NBA,C,11,30,21.6,.558,.000,.667,19.0,15.0,16.9,0.0,1.7,8.9,14.7,20.3,,0.1,0.0,0.1,.165,,1.8,0.1,1.9,0.0
2018-19,20,IND,NBA,C,3,6,-6.0,.000,.000,.000,18.9,36.2,27.7,19.4,0.0,14.8,25.0,29.1,,-0.1,0.0,-0.1,-0.480,,-14.0,-2.3,-16.2,0.0
Career,,,NBA,,14,36,17.0,.444,.000,.500,18.9,18.5,18.7,3.2,1.4,9.9,17.0,21.7,,0.0,0.1,0.0,.057,,-0.9,-0.3,-1.1,0.0",undefined
Sindarius Thornwell,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2017-18,23,LAC,NBA,SG,73,1156,8.2,.519,.262,.378,3.2,10.0,6.7,7.8,2.0,1.8,16.3,12.1,,0.1,0.9,1.0,.041,,-3.4,1.0,-2.4,-0.1
2018-19,24,LAC,NBA,SG,64,313,5.2,.485,.306,.694,1.7,12.8,7.5,7.2,2.1,1.8,23.8,11.3,,-0.3,0.3,0.0,.004,,-5.8,1.0,-4.7,-0.2
2019-20,25,NOP,NBA,SF,2,35,14.7,.627,.364,.364,0.0,12.2,6.1,16.1,1.3,2.4,13.6,17.3,,0.0,0.0,0.1,.101,,-0.1,-1.2,-1.3,0.0
Career,,,NBA,,139,1504,7.7,.517,.273,.430,2.8,10.7,6.8,7.9,2.0,1.8,17.7,12.1,,-0.2,1.3,1.1,.035,,-3.8,0.9,-2.8,-0.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,LAC,NBA,,137,1469,7.6,.512,.270,.433,2.9,10.6,6.8,7.7,2.0,1.8,17.9,12.0,,-0.2,1.2,1.0,.034,,-3.9,1.0,-2.9,-0.3
1 season,,NOP,NBA,,2,35,14.7,.627,.364,.364,0.0,12.2,6.1,16.1,1.3,2.4,13.6,17.3,,0.0,0.0,0.1,.101,,-0.1,-1.2,-1.3,0.0",undefined
Vlatko Čančar,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2019-20,22,DEN,NBA,PF,14,45,11.4,.507,.400,.267,12.5,12.4,12.4,9.1,1.1,2.1,15.2,19.1,,0.0,0.0,0.1,.062,,-3.4,-1.2,-4.6,0.0
Career,,,NBA,,14,45,11.4,.507,.400,.267,12.5,12.4,12.4,9.1,1.1,2.1,15.2,19.1,,0.0,0.0,0.1,.062,,-3.4,-1.2,-4.6,0.0",undefined
Vlatko Čančar,,
Monte Morris,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2017-18,22,DEN,NBA,PG,3,25,27.1,.727,.167,.333,0.0,9.0,4.5,41.2,5.9,0.0,12.7,13.7,,0.1,0.0,0.2,.312,,4.3,5.0,9.4,0.1
2018-19,23,DEN,NBA,PG,82,1970,16.2,.577,.323,.115,1.9,8.8,5.3,21.7,1.8,0.2,6.6,17.1,,4.4,1.8,6.2,.151,,1.1,0.3,1.5,1.7
2019-20,24,DEN,NBA,PG,73,1636,14.9,.545,.304,.157,1.6,7.7,4.7,22.1,1.7,1.0,8.1,17.5,,2.7,1.1,3.8,.112,,0.4,-0.5,-0.2,0.8
Career,,,NBA,,158,3631,15.7,.563,.314,.135,1.8,8.3,5.0,22.0,1.8,0.5,7.3,17.3,,7.3,2.9,10.2,.135,,0.8,0.0,0.8,2.6",undefined
Edmond Sumner,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2017-18,22,IND,NBA,PG,1,2,39.8,1.000,.000,.000,0.0,56.1,28.2,0.0,0.0,0.0,0.0,22.3,,0.0,0.0,0.0,.425,,-2.4,9.3,6.9,0.0
2018-19,23,IND,NBA,PG,23,210,7.6,.443,.422,.375,4.9,7.8,6.3,6.3,2.8,2.1,11.8,17.6,,-0.2,0.3,0.1,.020,,-5.8,0.5,-5.3,-0.2
2019-20,24,IND,NBA,SG,31,447,10.1,.491,.373,.204,2.7,8.5,5.6,16.7,1.6,1.8,12.4,17.3,,-0.1,0.5,0.4,.047,,-3.2,0.2,-3.0,-0.1
Career,,,NBA,,55,659,9.4,.478,.386,.256,3.4,8.4,5.9,13.3,2.0,1.9,12.2,17.4,,-0.3,0.8,0.5,.040,,-4.0,0.3,-3.7,-0.3",undefined
Kadeem Allen,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2017-18,25,BOS,NBA,PG,18,107,2.6,.366,.500,.409,4.1,7.1,5.6,15.2,1.4,1.6,25.7,14.6,,-0.2,0.1,-0.1,-0.038,,-8.3,0.6,-7.7,-0.2
2018-19,26,NYK,NBA,PG,19,416,16.2,.574,.255,.383,2.0,11.1,6.4,28.7,1.9,0.8,13.6,19.6,,0.7,0.2,1.0,.111,,0.3,0.3,0.6,0.3
2019-20,27,NYK,NBA,PG,10,117,14.0,.512,.364,.250,1.8,6.6,4.1,27.0,2.1,1.6,14.1,20.6,,0.1,0.1,0.1,.053,,-0.1,-0.6,-0.7,0.0
Career,,,NBA,,47,640,13.5,.538,.304,.357,2.3,9.6,5.9,26.2,1.8,1.1,15.2,19.0,,0.6,0.4,1.0,.075,,-1.2,0.2,-1.0,0.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,NYK,NBA,,29,533,15.7,.559,.281,.351,1.9,10.1,5.9,28.4,1.9,1.0,13.7,19.8,,0.8,0.3,1.1,.098,,0.2,0.1,0.3,0.3
1 season,,BOS,NBA,,18,107,2.6,.366,.500,.409,4.1,7.1,5.6,15.2,1.4,1.6,25.7,14.6,,-0.2,0.1,-0.1,-0.038,,-8.3,0.6,-7.7,-0.2",undefined
Alec Peters,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2017-18,22,PHO,NBA,PF,20,225,10.7,.523,.784,.135,3.7,14.0,8.8,7.9,0.4,0.7,4.9,15.5,,0.2,0.0,0.3,.055,,-0.5,-2.3,-2.8,0.0
Career,,,NBA,,20,225,10.7,.523,.784,.135,3.7,14.0,8.8,7.9,0.4,0.7,4.9,15.5,,0.2,0.0,0.3,.055,,-0.5,-2.3,-2.8,0.0",undefined
Nigel Williams-Goss,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2019-20,25,UTA,NBA,PG,10,50,8.1,.415,.438,.125,4.6,8.5,6.6,16.4,2.9,1.7,15.1,17.4,,-0.1,0.1,0.0,.017,,-5.2,1.3,-3.9,0.0
Career,,,NBA,,10,50,8.1,.415,.438,.125,4.6,8.5,6.6,16.4,2.9,1.7,15.1,17.4,,-0.1,0.1,0.0,.017,,-5.2,1.3,-3.9,0.0",undefined
Jabari Bird,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2017-18,23,BOS,NBA,SG,13,115,12.1,.615,.269,.500,5.8,12.2,9.0,10.5,1.3,0.7,20.1,15.4,,0.1,0.2,0.2,.098,,-2.7,-0.4,-3.1,0.0
Career,,,NBA,,13,115,12.1,.615,.269,.500,5.8,12.2,9.0,10.5,1.3,0.7,20.1,15.4,,0.1,0.2,0.2,.098,,-2.7,-0.4,-3.1,0.0",undefined
Jabari Bird,,
Jabari Bird,,
Jaron Blossomgame,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2018-19,25,CLE,NBA,SF,27,439,10.2,.510,.368,.123,6.3,19.1,12.4,4.2,0.8,1.6,9.0,12.2,,0.2,0.1,0.3,.030,,-1.9,-1.8,-3.8,-0.2
Career,,,NBA,,27,439,10.2,.510,.368,.123,6.3,19.1,12.4,4.2,0.8,1.6,9.0,12.2,,0.2,0.1,0.3,.030,,-1.9,-1.8,-3.8,-0.2",undefined
Jaron Blossomgame,,
Ben Simmons,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2017-18,21,PHI,NBA,PG,81,2732,20.0,.557,.011,.342,5.9,19.5,13.0,37.4,2.5,2.1,19.5,22.3,,4.2,5.0,9.2,.162,,2.0,2.5,4.5,4.5
2018-19,22,PHI,NBA,PG,79,2700,20.0,.582,.006,.446,6.9,20.0,13.7,34.2,2.0,1.8,19.3,22.1,,4.6,3.6,8.2,.146,,2.2,1.3,3.6,3.8
2019-20,23,PHI,NBA,PG,57,2017,20.4,.602,.011,.461,6.2,18.2,12.2,33.8,2.9,1.4,20.4,20.9,,3.8,3.1,6.9,.165,,1.3,2.3,3.6,2.8
Career,,,NBA,,217,7449,20.1,.578,.009,.410,6.4,19.3,13.0,35.3,2.4,1.8,19.7,21.8,,12.6,11.7,24.4,.157,,1.9,2.0,3.9,11.2",undefined
Brandon Ingram,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2016-17,19,LAL,NBA,SF,79,2279,8.5,.474,.273,.312,2.8,12.7,7.6,10.5,1.1,1.3,12.9,16.8,,-1.0,0.7,-0.3,-0.007,,-3.0,-1.4,-4.4,-1.4
2017-18,20,LAL,NBA,SF,59,1975,13.8,.536,.138,.371,3.1,13.8,8.5,17.7,1.1,1.8,14.4,22.2,,1.0,1.8,2.8,.068,,-0.9,-0.3,-1.2,0.4
2018-19,21,LAL,NBA,SF,52,1760,13.4,.555,.129,.396,2.5,13.0,7.8,12.9,0.7,1.4,13.1,23.2,,0.6,1.4,2.0,.055,,-1.3,-0.7,-2.0,0.0
2019-20,22,NOP,NBA,PF,62,2104,18.8,.587,.350,.336,2.6,16.6,9.6,19.3,1.3,1.5,13.1,28.1,,3.3,1.8,5.1,.115,,2.5,-0.4,2.1,2.2
Career,,,NBA,,252,8118,13.6,.545,.235,.352,2.7,14.0,8.4,15.0,1.1,1.5,13.4,22.4,,3.9,5.7,9.6,.057,,-0.7,-0.7,-1.4,1.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,LAL,NBA,,190,6014,11.7,.523,.177,.361,2.8,13.1,7.9,13.6,1.0,1.5,13.5,20.4,,0.6,3.9,4.5,.036,,-1.8,-0.9,-2.7,-1.0
1 season,,NOP,NBA,,62,2104,18.8,.587,.350,.336,2.6,16.6,9.6,19.3,1.3,1.5,13.1,28.1,,3.3,1.8,5.1,.115,,2.5,-0.4,2.1,2.2",undefined
Jaylen Brown,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2016-17,20,BOS,NBA,SF,78,1341,10.3,.539,.319,.293,3.8,14.4,9.1,7.2,1.3,1.1,12.5,18.1,,0.2,1.3,1.5,.053,,-3.0,-0.8,-3.7,-0.6
2017-18,21,BOS,NBA,SG,70,2152,13.6,.562,.381,.290,3.4,14.0,8.8,8.5,1.6,1.0,12.0,21.4,,1.2,3.2,4.5,.100,,-0.8,0.3,-0.5,0.8
2018-19,22,BOS,NBA,SG,74,1913,13.5,.547,.348,.255,3.6,13.9,8.7,7.7,1.7,1.5,10.1,22.1,,0.7,2.4,3.0,.076,,-1.6,-0.4,-2.1,0.0
2019-20,23,BOS,NBA,SG,57,1934,16.9,.583,.381,.274,3.5,16.5,10.1,9.7,1.6,1.0,11.2,24.7,,2.3,2.6,4.9,.123,,1.0,-0.2,0.8,1.4
Career,,,NBA,,279,7340,13.9,.561,.363,.276,3.5,14.7,9.2,8.4,1.6,1.1,11.3,21.8,,4.4,9.5,13.9,.091,,-0.9,-0.2,-1.2,1.6",undefined
Dragan Bender,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2016-17,19,PHO,NBA,PF,43,574,5.3,.440,.627,.068,4.2,15.6,9.7,5.5,0.8,3.1,16.2,14.4,,-0.7,0.3,-0.3,-0.029,,-4.3,-0.7,-5.1,-0.4
2017-18,20,PHO,NBA,PF,82,2069,7.1,.524,.665,.105,2.0,16.8,9.3,8.9,0.5,2.1,18.1,12.7,,-0.7,0.8,0.1,.001,,-2.9,-0.8,-3.7,-0.9
2018-19,21,PHO,NBA,PF,46,826,9.5,.521,.513,.274,4.5,20.3,12.3,9.4,1.0,2.2,14.4,13.4,,0.0,0.4,0.5,.027,,-3.4,-0.8,-4.1,-0.5
2019-20,22,TOT,NBA,CPF,16,286,10.9,.545,.467,.152,5.9,21.1,13.5,14.4,0.7,2.8,17.6,17.7,,0.0,0.3,0.3,.052,,-3.0,0.1,-3.0,-0.1
2019-20,22,MIL,NBA,C,7,91,8.4,.582,.429,.143,0.0,20.5,10.9,12.5,0.0,4.8,18.3,12.4,,0.0,0.2,0.2,.105,,-4.4,3.0,-1.4,0.0
2019-20,22,GSW,NBA,PF,9,195,12.1,.534,.479,.155,8.6,21.3,14.7,15.2,1.0,1.8,17.4,20.1,,0.0,0.1,0.1,.027,,-2.4,-1.2,-3.7,-0.1
Career,,,NBA,,187,3755,7.6,.512,.607,.139,3.2,17.7,10.4,8.9,0.7,2.3,16.9,13.5,,-1.3,1.8,0.5,.006,,-3.3,-0.7,-4.0,-1.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,PHO,NBA,,171,3469,7.4,.508,.622,.138,3.0,17.5,10.1,8.4,0.7,2.3,16.9,13.1,,-1.3,1.5,0.2,.002,,-3.3,-0.8,-4.0,-1.8
1 season,,GSW,NBA,,9,195,12.1,.534,.479,.155,8.6,21.3,14.7,15.2,1.0,1.8,17.4,20.1,,0.0,0.1,0.1,.027,,-2.4,-1.2,-3.7,-0.1
1 season,,MIL,NBA,,7,91,8.4,.582,.429,.143,0.0,20.5,10.9,12.5,0.0,4.8,18.3,12.4,,0.0,0.2,0.2,.105,,-4.4,3.0,-1.4,0.0",undefined
Kris Dunn,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2016-17,22,MIN,NBA,PG,78,1333,8.1,.432,.233,.188,2.1,12.6,7.3,19.4,3.0,2.3,20.8,14.2,,-1.2,1.3,0.1,.004,,-4.5,1.8,-2.8,-0.3
2017-18,23,CHI,NBA,PG,52,1525,14.5,.488,.201,.171,1.6,14.4,7.8,33.3,3.3,1.6,17.3,24.7,,-1.0,1.9,0.9,.027,,-2.4,1.1,-1.3,0.3
2018-19,24,CHI,NBA,PG,46,1389,12.4,.484,.190,.136,1.5,13.3,7.3,30.0,2.4,1.3,16.2,20.1,,-0.5,1.2,0.6,.022,,-2.8,0.2,-2.7,-0.2
2019-20,25,CHI,NBA,PG,51,1269,12.1,.510,.327,.158,1.9,14.9,8.1,19.4,3.8,1.3,15.7,14.6,,0.3,2.0,2.3,.085,,-3.7,3.1,-0.6,0.4
Career,,,NBA,,227,5516,11.9,.481,.227,.162,1.8,13.8,7.6,25.9,3.1,1.6,17.4,18.7,,-2.5,6.3,3.9,.034,,-3.3,1.5,-1.8,0.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,CHI,NBA,,149,4183,13.1,.492,.226,.157,1.7,14.2,7.7,28.0,3.2,1.4,16.6,20.1,,-1.3,5.0,3.8,.043,,-2.9,1.4,-1.5,0.5
1 season,,MIN,NBA,,78,1333,8.1,.432,.233,.188,2.1,12.6,7.3,19.4,3.0,2.3,20.8,14.2,,-1.2,1.3,0.1,.004,,-4.5,1.8,-2.8,-0.3",undefined
